,date,pm25,pm10,SO2,CO,Ozone,ID,Tag
637,2020-02-25,96.35,233.38,7.69,2.82,13.6,Anand_Vihar,Delhi_DPCC
638,2020-02-27,93.71,201.47,2.45,2.03,14.57,Anand_Vihar,Delhi_DPCC
639,2020-02-29,53.34,116.17,10.94,1.61,35.02,Anand_Vihar,Delhi_DPCC
640,2020-03-02,128.45,324.77,11.89,2.49,33.53,Anand_Vihar,Delhi_DPCC
641,2020-03-04,84.32,220.64,14.2,1.97,52.23,Anand_Vihar,Delhi_DPCC
642,2020-03-06,19.57,42.51,6.16,1.81,29.62,Anand_Vihar,Delhi_DPCC
643,2020-03-08,101.52,226.74,11.22,2.38,20.01,Anand_Vihar,Delhi_DPCC
644,2020-03-10,176.46,325.79,3.68,1.96,16.45,Anand_Vihar,Delhi_DPCC
645,2020-03-12,70.05,189.57,12.14,1.98,25.31,Anand_Vihar,Delhi_DPCC
646,2020-03-14,45.72,87.3,8.89,2.1,29.74,Anand_Vihar,Delhi_DPCC
647,2020-03-16,65.0,247.55,7.19,1.78,28.17,Anand_Vihar,Delhi_DPCC
648,2020-03-18,69.72,241.81,3.91,2.24,23.8,Anand_Vihar,Delhi_DPCC
649,2020-03-20,113.91,258.27,29.48,1.77,46.01,Anand_Vihar,Delhi_DPCC
650,2020-03-22,84.56,155.36,14.52,2.04,70.6,Anand_Vihar,Delhi_DPCC
651,2020-03-24,98.91,155.33,17.47,2.07,51.99,Anand_Vihar,Delhi_DPCC
652,2020-03-26,44.99,69.08,8.19,1.42,37.6,Anand_Vihar,Delhi_DPCC
653,2020-03-28,22.69,39.44,8.13,1.15,36.63,Anand_Vihar,Delhi_DPCC
654,2020-03-30,31.88,65.71,8.29,1.41,67.53,Anand_Vihar,Delhi_DPCC
655,2020-04-01,37.04,73.99,11.08,1.39,56.83,Anand_Vihar,Delhi_DPCC
656,2020-04-03,30.67,70.56,7.63,1.31,81.23,Anand_Vihar,Delhi_DPCC
657,2020-04-05,,123.24,12.89,1.37,78.29,Anand_Vihar,Delhi_DPCC
658,2020-04-07,,67.91,,1.09,58.59,Anand_Vihar,Delhi_DPCC
659,2020-04-19,46.95,116.12,12.93,0.84,58.02,Anand_Vihar,Delhi_DPCC
660,2020-04-21,53.34,97.84,12.52,1.99,51.48,Anand_Vihar,Delhi_DPCC
661,2020-04-23,57.3,119.47,18.89,1.46,76.71,Anand_Vihar,Delhi_DPCC
662,2020-04-25,34.1,,11.78,,99.99,Anand_Vihar,Delhi_DPCC
663,2020-04-27,28.59,79.61,10.53,4.8,75.62,Anand_Vihar,Delhi_DPCC
664,2020-04-29,56.14,120.75,,1.46,102.45,Anand_Vihar,Delhi_DPCC
665,2020-05-15,70.6,137.19,22.88,3.09,68.15,Anand_Vihar,Delhi_DPCC
666,2020-05-17,96.64,165.23,28.71,2.94,106.38,Anand_Vihar,Delhi_DPCC
667,2020-05-19,114.94,145.77,23.63,1.57,88.72,Anand_Vihar,Delhi_DPCC
668,2020-05-21,61.11,87.22,15.35,4.2,145.41,Anand_Vihar,Delhi_DPCC
669,2020-05-23,105.38,152.94,11.71,2.4,90.85,Anand_Vihar,Delhi_DPCC
670,2020-05-25,69.08,105.12,20.89,1.04,112.79,Anand_Vihar,Delhi_DPCC
